DIRECTION	COURSE_ID	START / GOAL	SOLUTION_ATTEMPT	LEVEL	PARAMETERS NOT SPLIT	TOTAL TIME (SECONDS)	PROBLEM	OVERALL INTERACITON #	TIME IN SECONDS	PRE_STATE	PRE_CONDITION	POST_CONDITION	ADDED EDGE	POST_STATE	ERROR	GOAL	ACTION	START TIME	END TIME	SERVER TIME	STUDENT_ID
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	2	1	"~Y>X,T>S/(~Y>X)&(T>S)"	652	5	467	53	"T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	"~Y>X,T>S"	(~Y>X)&(T>S)	"~Y>X->(~Y>X)&(T>S),T>S->(~Y>X)&(T>S),"	"(~Y>X)&(T>S),T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	0	0	CONJ	Sun Sep 06 22:01:54 EDT 2009	Sun Sep 06 22:11:53 EDT 2009	Sun Sep 06 22:12:46 EDT 2009	6.68E+13
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	2	1		695	5	468	42	"(~Y>X)&(T>S),T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	CD-ERROR	CD-ERROR		"(~Y>X)&(T>S),T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	10	0	CD	Sun Sep 06 22:02:37 EDT 2009	Sun Sep 06 22:13:30 EDT 2009	Sun Sep 06 22:14:12 EDT 2009	6.68E+13
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	2	1	p/XvS	712	5	470	13	"(~Y>X)&(T>S),T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	p/XvS	CONJ-ERROR		"(~Y>X)&(T>S),T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	19	0	CONJ	Sun Sep 06 22:02:53 EDT 2009	Sun Sep 06 22:14:32 EDT 2009	Sun Sep 06 22:14:45 EDT 2009	6.68E+13
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	2	1	"(~Y>X)&(T>S),~YvT/XvS"	818	5	471	105	"(~Y>X)&(T>S),T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	"(~Y>X)&(T>S),~YvT"	XvS	"(~Y>X)&(T>S)->XvS,~YvT->XvS,"	"(~Y>X)&(T>S),T>S,Wv(T>S),XvS,Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	0	1	CD	Sun Sep 06 22:04:41 EDT 2009	Sun Sep 06 22:16:34 EDT 2009	Sun Sep 06 22:18:19 EDT 2009	6.68E+13
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	Z&~W/Z	6	5	6282	6	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	Z&~W	Z	"Z&~W->Z,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/XvS"	0	0	SIMP	Wed Oct 07 10:44:54 EDT 2009	Wed Oct 07 10:44:54 EDT 2009	Wed Oct 07 10:45:00 EDT 2009	6.68E+13
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	Z&~W/~W	21	5	6283	15	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/XvS"	Z&~W	~W	"Z&~W->~W,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~YvT/XvS"	0	0	SIMP	Wed Oct 07 10:45:09 EDT 2009	Wed Oct 07 10:45:15 EDT 2009	Wed Oct 07 10:45:30 EDT 2009	6.68E+13
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	"Wv(T>S),~W/T>S"	36	5	6284	14	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~YvT/XvS"	"Wv(T>S),~W"	T>S	"Wv(T>S)->T>S,~W->T>S,"	"T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~YvT/XvS"	0	0	DS	Wed Oct 07 10:45:24 EDT 2009	Wed Oct 07 10:45:46 EDT 2009	Wed Oct 07 10:46:00 EDT 2009	6.68E+13
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	"Z>(~Y>X),Z/~Y>X"	72	5	6285	35	"T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~YvT/XvS"	"Z>(~Y>X),Z"	~Y>X	"Z>(~Y>X)->~Y>X,Z->~Y>X,"	"T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	0	0	MP	Wed Oct 07 10:46:00 EDT 2009	Wed Oct 07 10:46:37 EDT 2009	Wed Oct 07 10:47:12 EDT 2009	6.68E+13
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	"~Y>X,T>S/(~Y>X)&(T>S)"	133	5	6286	60	"T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	"~Y>X,T>S"	(~Y>X)&(T>S)	"~Y>X->(~Y>X)&(T>S),T>S->(~Y>X)&(T>S),"	"(~Y>X)&(T>S),T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	0	0	CONJ	Wed Oct 07 10:47:01 EDT 2009	Wed Oct 07 10:48:14 EDT 2009	Wed Oct 07 10:49:14 EDT 2009	6.68E+13
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	3	1	"(~Y>X)&(T>S),~YvT/XvS"	137	5	6287	4	"(~Y>X)&(T>S),T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	"(~Y>X)&(T>S),~YvT"	XvS	"(~Y>X)&(T>S)->XvS,~YvT->XvS,"	"(~Y>X)&(T>S),T>S,Wv(T>S),XvS,Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	0	1	CD	Wed Oct 07 10:47:05 EDT 2009	Wed Oct 07 10:49:18 EDT 2009	Wed Oct 07 10:49:22 EDT 2009	6.68E+13
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	~YvT/	89	5	9462	89	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	~YvT/	SIMP-ERROR		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	19	0	SIMP	Thu Oct 29 11:22:40 EDT 2009	Thu Oct 29 11:22:40 EDT 2009	Thu Oct 29 11:24:09 EDT 2009	6.77E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	Z&~W/Z	105	5	9463	16	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	Z&~W	Z	"Z&~W->Z,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/XvS"	0	0	SIMP	Thu Oct 29 11:22:41 EDT 2009	Thu Oct 29 11:24:10 EDT 2009	Thu Oct 29 11:24:26 EDT 2009	6.77E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"Z>(~Y>X),Z/~Y>X"	111	5	9464	5	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~YvT/XvS"	"Z>(~Y>X),Z"	~Y>X	"Z>(~Y>X)->~Y>X,Z->~Y>X,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~Y>X,~YvT/XvS"	0	0	MP	Thu Oct 29 11:22:41 EDT 2009	Thu Oct 29 11:24:27 EDT 2009	Thu Oct 29 11:24:32 EDT 2009	6.77E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"~YvT,~Y>X/"	139	5	9465	27	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~Y>X,~YvT/XvS"	"~YvT,~Y>X/"	MP-ERROR		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~Y>X,~YvT/XvS"	19	0	MP	Thu Oct 29 11:22:41 EDT 2009	Thu Oct 29 11:24:33 EDT 2009	Thu Oct 29 11:25:00 EDT 2009	6.77E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	Wv(T>S)/	216	5	9466	77	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~Y>X,~YvT/XvS"	Wv(T>S)/	SIMP-ERROR		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~Y>X,~YvT/XvS"	19	0	SIMP	Thu Oct 29 11:22:41 EDT 2009	Thu Oct 29 11:25:00 EDT 2009	Thu Oct 29 11:26:17 EDT 2009	6.77E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"~Y>X,~YvT/"	310	5	9467	93	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~Y>X,~YvT/XvS"	"~Y>X,~YvT/"	CD-ERROR		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~Y>X,~YvT/XvS"	19	0	CD	Thu Oct 29 11:22:41 EDT 2009	Thu Oct 29 11:26:18 EDT 2009	Thu Oct 29 11:27:51 EDT 2009	6.77E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"Wv(T>S),Z&~W/"	550	5	9468	240	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~Y>X,~YvT/XvS"	"Wv(T>S),Z&~W/"	DS-ERROR		"Wv(T>S),Z,Z&~W,Z>(~Y>X),~Y>X,~YvT/XvS"	19	0	DS	Thu Oct 29 11:22:41 EDT 2009	Thu Oct 29 11:27:51 EDT 2009	Thu Oct 29 11:31:51 EDT 2009	6.77E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	Z&~W/~W	580	5	9469	30	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~Y>X,~YvT/XvS"	Z&~W	~W	"Z&~W->~W,"	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	0	0	SIMP	Thu Oct 29 11:22:41 EDT 2009	Thu Oct 29 11:31:51 EDT 2009	Thu Oct 29 11:32:21 EDT 2009	6.77E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"Wv(T>S),~W/T>S"	586	5	9470	5	"Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	"Wv(T>S),~W"	T>S	"Wv(T>S)->T>S,~W->T>S,"	"T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	0	0	DS	Thu Oct 29 11:22:41 EDT 2009	Thu Oct 29 11:32:22 EDT 2009	Thu Oct 29 11:32:27 EDT 2009	6.77E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"T>S,~Y>X/"	649	5	9471	62	"T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	"T>S,~Y>X/"	HS-ERROR		"T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	19	0	HS	Thu Oct 29 11:22:41 EDT 2009	Thu Oct 29 11:32:28 EDT 2009	Thu Oct 29 11:33:30 EDT 2009	6.77E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"T>S,~Y>X/(T>S)&(~Y>X)"	659	5	9472	10	"T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	"T>S,~Y>X"	(T>S)&(~Y>X)	"T>S->(T>S)&(~Y>X),~Y>X->(T>S)&(~Y>X),"	"(T>S)&(~Y>X),T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	0	0	CONJ	Thu Oct 29 11:22:41 EDT 2009	Thu Oct 29 11:33:30 EDT 2009	Thu Oct 29 11:33:40 EDT 2009	6.77E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"(T>S)&(~Y>X),~YvT/"	672	5	9473	13	"(T>S)&(~Y>X),T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	"(T>S)&(~Y>X),~YvT/"	CD-ERROR		"(T>S)&(~Y>X),T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	19	0	CD	Thu Oct 29 11:22:41 EDT 2009	Thu Oct 29 11:33:40 EDT 2009	Thu Oct 29 11:33:53 EDT 2009	6.77E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	~YvT/Tv~W	729	5	9474	56	"(T>S)&(~Y>X),T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	~YvT/Tv~W	COM-ERROR		"(T>S)&(~Y>X),T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	19	0	COM	Thu Oct 29 11:22:41 EDT 2009	Thu Oct 29 11:33:54 EDT 2009	Thu Oct 29 11:34:50 EDT 2009	6.77E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	~YvT/Tv~Y	740	5	9475	10	"(T>S)&(~Y>X),T>S,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	~YvT	Tv~Y	"~YvT->Tv~Y,"	"(T>S)&(~Y>X),T>S,Tv~Y,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	0	0	COM	Thu Oct 29 11:22:41 EDT 2009	Thu Oct 29 11:34:51 EDT 2009	Thu Oct 29 11:35:01 EDT 2009	6.77E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"(T>S)&(~Y>X),Tv~Y/SvX"	743	5	9476	3	"(T>S)&(~Y>X),T>S,Tv~Y,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	"(T>S)&(~Y>X),Tv~Y"	SvX	"(T>S)&(~Y>X)->SvX,Tv~Y->SvX,"	"(T>S)&(~Y>X),SvX,T>S,Tv~Y,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	0	0	CD	Thu Oct 29 11:22:41 EDT 2009	Thu Oct 29 11:35:01 EDT 2009	Thu Oct 29 11:35:04 EDT 2009	6.77E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	SvX/XvS	752	5	9477	9	"(T>S)&(~Y>X),SvX,T>S,Tv~Y,Wv(T>S),Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	SvX	XvS	"SvX->XvS,"	"(T>S)&(~Y>X),SvX,T>S,Tv~Y,Wv(T>S),XvS,Z,Z&~W,Z>(~Y>X),~W,~Y>X,~YvT/XvS"	0	1	COM	Thu Oct 29 11:22:41 EDT 2009	Thu Oct 29 11:35:04 EDT 2009	Thu Oct 29 11:35:13 EDT 2009	6.77E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"(p>X)&(r>S),pvr/XvS"	84	5	10500	1	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/XvS"	XvS	"(p>X)&(r>S),pvr"	"XvS->(p>X)&(r>S),pvr,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(p>X)&(r>S),pvr,XvS"	0	0	CD	Mon Nov 02 21:03:41 EST 2009	Mon Nov 02 21:05:04 EST 2009	Mon Nov 02 21:05:05 EST 2009	6.99E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"(Y>X)&(r>S),Yvr/XvS"	92	5	10501	7	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(p>X)&(r>S),pvr,XvS"	XvS	"(Y>X)&(r>S),Yvr"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(r>S),Yvr,XvS"	0	0	INST	Mon Nov 02 21:03:41 EST 2009	Mon Nov 02 21:05:06 EST 2009	Mon Nov 02 21:05:13 EST 2009	6.99E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1		110	5	10502	18	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(r>S),Yvr,XvS"				"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(r>S),Yvr,XvS"	0	0	INST	Mon Nov 02 21:03:41 EST 2009	Mon Nov 02 21:05:13 EST 2009	Mon Nov 02 21:05:31 EST 2009	6.99E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"(Y>X)&(T>S),YvT/XvS"	117	5	10503	6	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(r>S),Yvr,XvS"	XvS	"(Y>X)&(T>S),YvT"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,XvS"	0	0	INST	Mon Nov 02 21:03:41 EST 2009	Mon Nov 02 21:05:32 EST 2009	Mon Nov 02 21:05:38 EST 2009	6.99E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	(Y>X)&(T>S)	163	5	10504	46	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,XvS"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,XvS"	0	0	Del	Mon Nov 02 21:03:41 EST 2009	Mon Nov 02 21:05:38 EST 2009	Mon Nov 02 21:06:24 EST 2009	6.99E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	YvT	163	5	10505	0	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,XvS"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,XvS"	0	0	Del	Mon Nov 02 21:03:41 EST 2009	Mon Nov 02 21:06:24 EST 2009	Mon Nov 02 21:06:24 EST 2009	6.99E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	X/XvS	178	5	10507	12	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,XvS"	XvS	X	"XvS->X,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,X,XvS"	0	0	ADD	Mon Nov 02 21:03:41 EST 2009	Mon Nov 02 21:06:27 EST 2009	Mon Nov 02 21:06:39 EST 2009	6.99E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	X	184	5	10508	5	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,X,XvS"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,X,XvS"	0	0	Del	Mon Nov 02 21:03:41 EST 2009	Mon Nov 02 21:06:40 EST 2009	Mon Nov 02 21:06:45 EST 2009	6.99E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	S/XvS	190	5	10510	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,X,XvS"	XvS	S	"XvS->S,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,S,X,XvS"	0	0	ADD	Mon Nov 02 21:03:41 EST 2009	Mon Nov 02 21:06:49 EST 2009	Mon Nov 02 21:06:51 EST 2009	6.99E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"p>S,p/S"	204	5	10512	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,S,X,XvS"	S	"p>S,p"	"S->p>S,p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,S,X,XvS,p>S,p"	0	0	MP	Mon Nov 02 21:03:42 EST 2009	Mon Nov 02 21:07:04 EST 2009	Mon Nov 02 21:07:06 EST 2009	6.99E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"T>S,T/S"	209	5	10513	5	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,S,X,XvS,p>S,p"	S	"T>S,T"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,S,T>S,T,X,XvS"	0	0	INST	Mon Nov 02 21:03:42 EST 2009	Mon Nov 02 21:07:06 EST 2009	Mon Nov 02 21:07:11 EST 2009	6.99E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"(T>S)vq,~q/T>S"	275	5	10515	3	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,S,T>S,T,X,XvS"	T>S	"(T>S)vq,~q"	"T>S->(T>S)vq,~q,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(T>S)vq,~q,(Y>X)&(T>S),YvT,S,T>S,T,X,XvS"	0	0	DS	Mon Nov 02 21:03:42 EST 2009	Mon Nov 02 21:08:14 EST 2009	Mon Nov 02 21:08:17 EST 2009	6.99E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	(T>S)vq	280	5	10516	4	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(T>S)vq,~q,(Y>X)&(T>S),YvT,S,T>S,T,X,XvS"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,S,T>S,T,X,XvS"	0	0	Del	Mon Nov 02 21:03:42 EST 2009	Mon Nov 02 21:08:18 EST 2009	Mon Nov 02 21:08:22 EST 2009	6.99E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	~q	280	5	10517	0	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,S,T>S,T,X,XvS"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,S,T>S,T,X,XvS"	0	0	Del	Mon Nov 02 21:03:42 EST 2009	Mon Nov 02 21:08:22 EST 2009	Mon Nov 02 21:08:22 EST 2009	6.99E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"pv(T>S),~p/T>S"	284	5	10519	2	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,S,T>S,T,X,XvS"	T>S	"pv(T>S),~p"	"T>S->pv(T>S),~p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,S,T>S,T,X,XvS,pv(T>S),~p"	0	0	DS	Mon Nov 02 21:03:42 EST 2009	Mon Nov 02 21:08:24 EST 2009	Mon Nov 02 21:08:26 EST 2009	6.99E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"Wv(T>S),~W/T>S"	292	5	10520	8	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,S,T>S,T,X,XvS,pv(T>S),~p"	T>S	"Wv(T>S),~W"		"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,S,T>S,T,Wv(T>S),~W,X,XvS"	0	0	INST	Mon Nov 02 21:03:42 EST 2009	Mon Nov 02 21:08:26 EST 2009	Mon Nov 02 21:08:34 EST 2009	6.99E+15
F	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	Z&~W/~W	305	5	10521	13	"Wv(T>S),Z&~W,Z>(~Y>X),~YvT/(Y>X)&(T>S),YvT,S,T>S,T,Wv(T>S),~W,X,XvS"	Z&~W	~W	"Z&~W->~W,"	"Wv(T>S),Z&~W,Z>(~Y>X),~W,~YvT/(Y>X)&(T>S),YvT,S,T>S,T,Wv(T>S),~W,X,XvS"	0	0	SIMP	Mon Nov 02 21:03:42 EST 2009	Mon Nov 02 21:08:34 EST 2009	Mon Nov 02 21:08:47 EST 2009	6.99E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"p>T,p/T"	393	5	10523	13	"Wv(T>S),Z&~W,Z>(~Y>X),~W,~YvT/(Y>X)&(T>S),YvT,S,T>S,T,Wv(T>S),~W,X,XvS"	T	"p>T,p"	"T->p>T,p,"	"Wv(T>S),Z&~W,Z>(~Y>X),~W,~YvT/(Y>X)&(T>S),YvT,S,T>S,T,Wv(T>S),~W,X,XvS,p>T,p"	0	0	MP	Mon Nov 02 21:03:43 EST 2009	Mon Nov 02 21:10:03 EST 2009	Mon Nov 02 21:10:16 EST 2009	6.99E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1		409	5	10524	16	"Wv(T>S),Z&~W,Z>(~Y>X),~W,~YvT/(Y>X)&(T>S),YvT,S,T>S,T,Wv(T>S),~W,X,XvS,p>T,p"				"Wv(T>S),Z&~W,Z>(~Y>X),~W,~YvT/(Y>X)&(T>S),YvT,S,T>S,T,Wv(T>S),~W,X,XvS,p>T,p"	0	0	INST	Mon Nov 02 21:11:30 EST 2009	Mon Nov 02 21:18:03 EST 2009	Mon Nov 02 21:18:19 EST 2009	6.99E+15
I	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	"Y>T,Y/T"	422	5	10525	12	"Wv(T>S),Z&~W,Z>(~Y>X),~W,~YvT/(Y>X)&(T>S),YvT,S,T>S,T,Wv(T>S),~W,X,XvS,p>T,p"	T	"Y>T,Y"		"Wv(T>S),Z&~W,Z>(~Y>X),~W,~YvT/(Y>X)&(T>S),YvT,S,T>S,T,Wv(T>S),~W,X,XvS,Y>T,Y"	0	0	INST	Mon Nov 02 21:11:30 EST 2009	Mon Nov 02 21:18:20 EST 2009	Mon Nov 02 21:18:32 EST 2009	6.99E+15
B	Croy_Fall_2009	"Z>(~Y>X),Z&~W,Wv(T>S),~YvT/XvS"	1	1	Y>T	435	5	10526	13	"Wv(T>S),Z&~W,Z>(~Y>X),~W,~YvT/(Y>X)&(T>S),YvT,S,T>S,T,Wv(T>S),~W,X,XvS,Y>T,Y"	null	Delete		"Wv(T>S),Z&~W,Z>(~Y>X),~W,~YvT/(Y>X)&(T>S),YvT,S,T>S,T,Wv(T>S),~W,X,XvS,Y>T,Y"	0	0	Del	Mon Nov 02 21:11:30 EST 2009	Mon Nov 02 21:18:32 EST 2009	Mon Nov 02 21:18:45 EST 2009	6.99E+15
